text,label
amun aku bisa ku sumpahi behimat nang belok toe kam ,1
jaka mun handak putar balik tu lewat bawah kan ada ini maka diatas jalan layang dasar kada beakal lah nang bebelok ni,1
itu ngaran ktp kada tapi pintar sudah tahu kadada jalur hagan putar balik di jalan layang maka mutar balik,1
nang belok utaknya kadada manusia jaman bahari lalu maras urang lain celaka dapatnya untung motor balakang kada laju urang tumbar akan plat lawan nyaman sadar si bungol nang bebelok tu ,1
iyaa bungul sekahandaknya aja hidup,1
bongol banar kada beotak lalu pengendara sapida mutur nang kaya itu maka putar balik disitu musti dijarai ni nah bapak sekira urang nang punya tabeat buruk dalam bekendara kawa tahu keamanan bekendaraan mudahan urang tu melihat penderan sesumpahan urang disini,1
jaka aku nang rabah tuh langsung ku sambati gonggong nang belok tuh,1
bungul banar nang helem habang,1
ungah haja,1
udikk,1
babungulan,1
mati lah ,1
hantu pasan lahung amun ngitu,1
coba sakolah manangah atas banua lawan madrasah aliyah negeri insan cendekia pakai zonasi jua masih kawa lah tahan diparingkat atas,1
lantaran di banjarmasin kadada bioskop pasaing jadi senyaman jidat dahi bubuhannya manaik akan haraga dahulu ada bioskop pembanding labih murah tapi aksesnya kada bagus wan tenant makanan kada banyak jadi bangkrut wan xxi singgan wahini jadi bioskopnya disana haraganya naik tarus,1
iya larang bangat sabalum pandemi kada saitu haraganya kayanya pihak bioskop handak mangganti karugian salawas tahun luckdown,1
mampus,1
bangsat,1
kota kasablanka kkn adupan,1
gila,1
baik duitnya gasan nukar tv nang bagus lalu download filmnya babungulan nonton di bioskop,1
ujar urang banjar tuh babungulan,1
kada kaya itu jua pang ada banyu barasih nang sudah disaring itu ngarannya ikam bungul,1
kada kaitu jua aluh ai caranya bungul ituh jangan di haragu,1
bakas tahi bungul ai,1
sakalinya urang bungul ituh ada,1
sudah tonggos muhanya banyak bakas jariawat pulang,1
lain banyu nang itu galuh nang di warung tu gin kawa haja bungul,1
banyu sungai kalimantan bakas tahi barataan,1
aku manyambatnya lengo wan bebungulan,1
bungulnya kada tatulung,1
kada pintar,1
di bawah bungul,1
sabarapa sugih haji isam kada lawas ada mendangar habar di tvone lawan surat kabar online ujarnya ada kasus korupsi didalam johnlin grup barkas pembuktiannya truk kontainer lawan imbah barita tu muncul kada saapa barita lawan barang bukti nang kontainer tu hilang kayanya itu cukup gasan mambukti akan sabarapa sugih sidin,1
sugih dari marampas paksa tanah masyarakat lawan sampai ada nang dihabisi kalu wani manolak barataan pajabat lawan aparat sudah dikuasai sabarataan kasus nang bahubungan lawan haji isam hilang kada babakas wani kada mancari tahu nangkaya apa cara haji isam kawa sesugih ituh mulai dari kaya apa cara inya kawa maulah amangnya syahbirin noor manjadi gubernur padahal jelas ijazah pendidikannya palsu,1
pandusta ikam tuh kalu dasar sidin baisi duit triliun kanapa sidin kada masuk daftar urang tarsugih di indonesia urutan kakayaannya cuma triliun,1
pemerintah dikuasainya urang elit luar biasa,1
sidin jua nang manyababkan banjir,1
halah sugih rasa firaun tanah urang dipaksa diambilnya,1
adingnya marujuk amangku jangan akan mangganti rugi malah handak di lawan inya kapangadilan ngalih urang sugih nih inya nang salah inya nang sangar,1
barkuasa lantaran duit barataan tunduk mirip yakuza,1
sugih sugih jalan rusak banjir malanda sidin hinip,1
aslinya mafia cina parak barataan musuh lawan bisnis disikat,1
tanah bumbu sudah dikuasai sidin ini,1
tommy winata bos dibalakang layar haji isam,1
urang sugih labih hirip mafia,1
inya lain asli urang kalimantan mafia,1
ada kisah kadap dibalik kabun sawitnya di babarapa daerah kalimantan salatan urang urang padanya kada wani bapandir haja soalnya jalas kalah saing hagin nyewa pangacara kalu liwat jalur hukum,1
pemerintah dikuasainya urang elit,1
urang ngini nang parnah di gosip akan lawan syahrini dulu ujarnya simpanannya karana mamakai helicopternya parnah dipakai syahrini,1
rektornya urang rumah kada waras lapas,1
wajar haja bagawi di karaoke lawan bar handak depresi urang bagawinya diwadah kaya itu wadah maksiat,1
 nyawa jangan lah bungul,1
kanapa pandemi ada lantaran maha karya tuan luhut,1
disaat aku kada baduit disana lah aku barkata fak fak fak bagawi fak,1
urang dinas kasehatan khususnya disababkan corona handak bubar,1
harta habis kawa haja lagi dicari lagi nyawa habis kamana bacari jujur sorang ni muar lawan oknum nang marasa paling heroik banar tapi malah mangasampingkan kasalamatan urang lain dami dianggap inya palajunya sampai di tkp padahal buhan badan pemadam kabakaran rasmi kada kaya itu banar laju tapi tatap mamikirkan kasalamatan urang,1
uma ngul bungul,1
tambuk nyawa nih,1
muha nyawa ganal,1
sial parsetan naraka kada gagampangan,1
kada pintar,1
bungul banar nyawa nih,1
muntung ikam rigat,1
muha nyawa standar,1
palir nyawa halus,1
muha nyawa ganal,1
 nyawa dimana akay bungulnya tasulait utak,1
habarnya pang paman ngini mambunuh urang supaya kejahatan sidin kada taungkap,1
sumangat bakalahinya ading,1
Dasar urang kampung udik,1
babungulan,1
utumatis ulun tampik amun melamar gawian di wadah ulun,1
jangan ditarima lagi kada usah lagi dibariakan main,1
pasti gegara cina ini,1
bungulnya lah maka ada haja nang parcaya gambar dapatan di datu google,1
si tukang bawa habar karamput,1
baca komen pang saki,1
negara kita ini karas mangaji sugih haja kada lulus maginnya ai mangaji baulah sim awam ada nang lulus cara lain batimbak pang makanya padahi sidin batimbak haja lamun kada pakai urang dalam biar lulus mangaji sugihnya,1
bungul,1
lamun ditagur balaluan haja disambat wahabi nang managur,1
di mana pulang nang ini tambuk,1
dasar kada baadab lalu kakanakan wahini,1
tulak kamasjid babaju muslim batapih bakupian kisah tatamu kawan basaliman iih banar kalihatannya sakalinya bajual barang,1
jangan dibolehakan lagi sudah,1
saiton nirozim takumpulan,1
ya allah nang tuhanya mahuluakan ujar urang itu kada baakal,1
mudahan apa nang disampaikan bapak wakapolres tadi dapat di wujudkan nyaman sidin dibegal mudahan ya kawan,1
manyawer tu urang kajal kabiha biniannya,1
baju haja gamis kalakuan kaya tahi malihat duit balaluan ha baturun kabawah lalu haja kada ingatan acara apa astagfirullah,1
kada waras,1
babuat maksiat gaya syariah,1
nang baju biru pemadahan banar bayaran oknum mencari target supaya naik pangkat biar bangga walau fitnah sagan mehalalkan cara gila jabatan urang lain nang jadi korban terperdaya dunia kasihan urang kada salah hancur,1
janji kada basakian,1
muhanya lanji lihati haja gayanya,1
adupan haja masih kada baakal kada menggawi nang kaya ikam berarti ikam nih hina pada adupan,1
kada baakal,1
polisi bungul adupan,1
palir bapuluh bapuluh itu,1
tulung dikontrol palir ikam,1
kaya palir,1
muha nyawa kaya burit babi,1
lulus manyogok makanya kaya ini kalakuan kaya adupan,1
najis,1
tandai muhanya si panjahat kelamin,1
oh ini kah urangnya dasar muha lanji banar pang,1
galianan,1
adupan muha nyawa,1
tukang basakian,1
kapala abah nyawa adupan mama ikam lahung,1
bungul,1
muha kaya tahi,1
palir,1
kada baadab,1
muha kayak wadai kaini kisah jadi polisi,1
muha kaya burit adupan,1
mandi barang dahulu palir ai,1
katuju basakian ,1
urang kada waras,1
banyunya puki,1
lanji,1
galianan,1
najis adupan,1
mati gin nyawa kana covid,1
mati gin,1
muha kaya paman paman nang bajualan cilok adupan,1
najis,1
polisi kalakuan kada baadab banar,1
hawai bengkel palir,1
mandi palir muha ikam kaya burit,1
adupan haram nyawa labih haram,1
muha nyawa adupan,1
katuju basakian bungul,1
muha langkar jua jenglot,1
muha sudah kaya cawat haja harat banar,1
nampak banar oknum polisinya kada baduit pasti pemakai jua oknumnya tu,1
jajak sini muha nyawa,1
adupan nyawa sini nah bakalahi,1
katuju basakian tahi,1
katuju basakian adupan,1
muhanya kaya mandai takarusut,1
mandi barang dahulu adupan ai,1
kada langkar adupan muhannya rigat,1
cucuk haja jadi pelaku pemerkosaan sakalinya muhanya kaya daki katiak,1
mati haja gin nyawa palir,1
kaya palir nyawa,1
muha nyawa kawa adupan,1
ini pang muha India nah kada tahu supan,1
bangsat,1
bayu adupan,1
bayu puki,1
muha makhluk nang binatang haja kada hakun dimirip akan bangsat,1
muha kaya kuduk,1
muha kaya kuduk naruto,1
gigi haja kada rata maka kawa jadi polisi,1
muha handak basakian,1
merigattt,1
pacar nyawa ngini lanji liwar,1
pangkat haja tinggi kelakuan kaya bala,1
hungang,1
kada baisi utak,1
palir palir,1
najis nyawa dasar urang katuju basakian,1
masih bungasan katiak said,1
polisi bungul,1
bangsat nyawa,1
kada bungas kaya palir,1
pakai duit masuk polisi,1
giginya haja kada rata napa kawa jadi polisi,1
cucuk haja muhanya kaya urang katuju basakian,1
dasar muha katuju basakian allah,1
oh ini tukang cabul,1
najis banar,1
bah lah si bapak cabul banar ,1
palakunya muhanya maulah handak muak,1
kanakan palir,1
ka naraka haja,1
najis,1
galianan,1
muhanya kaya orang katuju basakian,1
woy adupan,1
lamun inya umpat lumba mirip babi babinya juara,1
marigat heh,1
salamat jadi pangangguran manusia kada baakal,1
galianan banar adupan,1
jadi ini kah si bungulnya,1
bungul babi,1
galianan,1
palir kada sakolah bungul nih,1
kada bulih nintu pang urang nang kaya ikam nih ada disini,1
muka kaya kontol,1
bakar urangnya amun tetamu nyaman ranai,1
modal saragam haja asa himung sudah bangsat,1
basakian haja nang nyawa pikirakan,1
hai kawalan ayu bulik maapa di tampah sampah jadi galianan,1
babi nyawa adupan,1
diapai cucuknya urang muha kaini,1
palir halus,1
kristen babi,1
dikebiri haja sudah,1
marigat,1
mambari takutan,1
muha buhau,1
bangsat kadada bautak,1
bangsat ini urang muha kada langkar maulah handak muak haja,1
bungul kalakuan,1
diampihi haja bagawi tahu rasa,1
polisi buhau,1
hungang polisi bangsat kalihatan muha polisi nang kada bisa bagawian lawan rancak mabuk lawan narkoba,1
muha puki,1
bungul,1
katuju basakian,1
palir,1
polisi budak pemerintah,1
polisi kada mengayomi masyarakat malah marusak karayat,1
polisi hungang budak urang baduit amun ada duit gawean lancar,1
palir basakian adupan bangsat bakalahi nah,1
oh jadi ini kah Ignya nang katuju basakian,1
polisi bangsat,1
muha lawan kalakuan sama buruk,1
hungang,1
palir,1
gila nyawa,1
puki haja ini isi utaknya,1
puki haja dipikirakan iya am jadi bungul amun,1
muha kada langkar kaini maka kawa jadi polisi dih baduit amun nyawa,1
bangsat,1
predator,1
binian haja ini dibawa cucuk haja predator,1
muha ikam kaya babi,1
Bayu palir,1
modal palir haja,1
nyawa adupan tahu lah urang mati malah kada bapikir kada marasa salah,1
bungul adupan,1
ikam urang kada waras,1
kada baadab kalakuan ikam,1
kada baakal,1
panjahat kelamin,1
polisi adupan lawan buhan lahung kada baakal,1
adupan babi anak hantu,1
predator palir adupan,1
badiam manyimpani timbakan bagarak maarahakan palir,1
handak basakian,1
iblis,1
kada baakal,1
kada waras ini,1
adupan nyawa,1
palir,1
mati haja gin,1
paling kada lamunnya muha kada bungas kalakuan barang jangan kaya hantu bungul,1
palir,1
bayu palir,1
adupan asli kada pintar lalu,1
mudahan ikam di neraka,1
kajung tarus bungul,1
polisinya haja isinya nang kada baadab kaini,1
polisi kroco,1
ikam nang kaya adupan mengonggong haja bisa,1
bajingan,1
marigat,1
tatak haja burungnya,1
palir,1
bungul,1
palir ikam gatalkah,1
bangsat,1
bungulnya kada katulungun,1
palir adupan,1
bangsat muha burit,1
handak basakiankah,1
kayak narji adupan,1
bangsat,1
oh inikah si muha palir,1
bangsat nyawa bungul,1
di jawab nintu nah keluhan masyarakat jangan posting kisah turun lapangan ja mun jar urang banjar tu pender wara ini kah hasil begawi tahun,1
banyu lalu haja jar banjir jua bungul ai,1
nintu nah buhan sakutunya lagi mambabat hutan kisah kada tahu kanapa banyu bisa kayaini covid samalam kamana pian wajimi banjir masih haja kada bagarak mana samboyan pian bergerak lapor kapusat haja balum bahwa kalsel hampir tanggalam akibat tangan rakus babat hutan lawan gunung buhan nang manikmatinya nyaman kabur kami rayat halus bukah kamana,1
cinta banar lawan paman birin raja pandir,1
karuk sampai habis tambang tabangi barataan pohon nyaman matian haja lagi,1
bungul kada baisi utak,1
oh inikah si predator seksual,1
kada usah dipantau paman turun kabanjir sini lihat rayat manderita kerna gunung lawan hutan di habis siapa nang mambari izin amun kada pemimpin sudah ada korban nyawa turun kasini guring lawan buhan rayat di atas atap jangan villa birin haja nang dibaiki jangan biih haja di utamakan lihat rayat,1
si adupan,1
sekalimantan selatan nyaman haja lah masih guring pian paman ini hasil begawi pian jangan bisanya menyalah akan alam,1
coli bang coli,1
tantomo bangsat,1
hampir semua kecamatan terendam pian sebagai pemimpin jangan hanya memantau ingat janji-janji nang sudah pian umbar jangan sementang banyak duit mainnya duit duit aja,1
kada papa buhannya pemimpin nang kayani nah kena mati jua kena dipertanggung jawabkan jua diakhirat inya nang dipikir akannya kesenangan dunia aja kita cukup badoa haja nang mambalas akan sidin kada marasa kah tanda akhir zaman sudah parak tapi haur manzalimi rayat kena ada aja balasan gasan orang nang baculas amun diakhirat sakit banar tu pang dah,1
sidin nang menelpon pian apa selawas banjir dari awal pian kadada inisiatif minta bantuan kapusat pian mehadangi pusat bagarak manjulungi dana lalu pas sabarataan sudah kawa dikondisikan pian bapandir berkat aku birin banjir kalsel kawa diatasi imbah tu baacaraan makan durian lawan bedangdutan,1
hungang,1
sat,1
memakan adupan kah nyawa jadi pina haram,1
oh inikah palaku panyakian marigat banar lakian kaya ikam,1
adupan rami sudah,1
bungul tahulah bungul,1
palir,1
bungul,1
lamun handak basakian bamodal bungul,1
muha kayak bigi palir banyak gaya,1
puki,1
anak Dajjal,1
utak hungang,1
inikah muha muha bungul pemirsa,1
kadada gunanya polisi kadada baguna,1
kada baakal tuh kada baakal ai sudah,1
polisi jahat,1
polisi babi,1
oh inikah si utak lanji,1
tobat bungul,1
mudahan karmanya kakaluarganya sampai barataan cucu buyut ikam kaina manyalahakan gawian bindang ikam nang tadahulu polisi tuh manjaga lain marigati kada baakal maulah supan anggota haja urang kaini gasan polisi kaina jangan tes fisik haja tes mental jua mental binatang kaini kawa lulus,1
marigat nyawa,1
najis,1
muha sudah kurang kalakuannya sama pulang,1
unda sampai sini marga kawan kada baakal banar manusia dajjal ini lamun handak basakian manukar lahung gin jangan marusak anak urang,1
si bungul kada bamodal asa handak main hakin saurang nah tapi baiknnya main hakin baramian pang,1
lantaran ikam ada ribuan urang nang gugur mandaftar polisi eh ikam nang sudah jadi maka kada manjaga ngaran baik kapolisian malah jadi tukang saki supan kawal ai kalu pina anak binian ikam kaitu jua dingin lah di panjara,1
kadada gunanya basaragam tapi kalakuan kurang bagus tulung urang nang kaini dipacul jabatannya bisa bisanya dipanjara tahun anam bulan wara kayapa mental korban bungul,1
kebiri haja gin ingat saumur hidup itu,1
cucuknya dihukum kebiri haja lawan dipanjara,1
maminumi habistu manjapai lawan manyaki anak urang sanyaman dahi pak ingati sudah baisi bini lamun kurang puas bamainan lawan lahung,1
idih najis,1
najis,1
kada waras,1
nang jadi kaluarga korban umpati tarus makhluk ini bila kaluar dari panjara kaluarakan jua paparutannya,1
palir kada sakulahkah wali nang ini,1
hantu,1
urang kada baakal,1
ini ini si bungul,1
kadada gunanya masuk polisi lamun kalakuan kaya hantu,1
muhanya kaya babi,1
kada bungas kayak babi,1
musang banar muhanya amit amit cabang bayi,1
teh botol kotak sudah bungul kada baisi utak,1
palir halus kabanyakan gaya,1
kada tahu diadab wajar haja lamunnya dilincai uma uma situ,1
bangsat,1
sagan apa jadi polisi lamun kalakuan kaya Dajjal,1
dasar laknat,1
halo bujurkah ini akunnya bayu palir,1
jaka sembung bawa parang dasar hungang,1
adupan kah palakunya,1
utaknya di palir,1
mambari supan,1
jangan mambawa adupan lawan babi kasian buhannya badua gin kada hakun disamakan lawan lakian kaya hantu nang ini,1
nang paling bajingan,1
kada kawa nukar anak urang ditiwasi dasar palir,1
cie nang di panjaran lawan diampihi jabatannya hantu haja gin kada handak kayanya bakawan lawan ikam,1
bangsat,1
si bungul,1
palir kam bau adupan,1
si muha palir,1
kada baadab nyawa,1
diparang maya hajakah manusia kajung nih yu,1
palirnya tatak,1
banyak banar biniannya nah kisah bungas banar adupan,1
kanakan adupan,1
alasan Dajjal kada turun kabumi supanan lawan manusia nang bakalakuan alahan pada inya bungul,1
mambari supan bungulnya,1
handak malihat lakian kada baadab nang manyaki anak urang nah urangnya polisi sakalinya,1
